,transaction_id,items,basket_size,basket_total
1220,1220,"['grapes', 'tropical_fruit']",2,25.950000000000003
1221,1221,"['coffee', 'rolls/buns', 'white_bread']",3,18.990000000000002
1222,1222,"['butter', 'soft_cheese', 'whole_milk']",3,32.19
1223,1223,"['onions', 'other_vegetables', 'root_vegetables']",3,21.9
1224,1224,"['brown_bread', 'rolls/buns', 'soda']",3,22.54
1225,1225,"['cat_food', 'newspapers', 'shopping_bags']",3,22.98
1226,1226,"['cling_film/bags', 'house_keeping_products', 'soda']",3,11.93
1227,1227,"['other_vegetables', 'salt', 'sweet_spreads']",3,28.189999999999998
1228,1228,"['house_keeping_products', 'hygiene_articles']",2,9.01
1229,1229,"['rolls/buns', 'uht-milk']",2,11.069999999999999
1230,1230,"['dishes', 'frankfurter', 'rolls/buns', 'shopping_bags']",4,29.439999999999998
1231,1231,"['bottled_water', 'fruit/vegetable_juice', 'newspapers', 'pickled_vegetables']",4,29.31
1232,1232,"['cat_food', 'dessert', 'newspapers']",3,27.37
1233,1233,"['baking_powder', 'citrus_fruit', 'nut_snack', 'sweet_spreads']",4,27.299999999999997
1234,1234,"['pastry', 'rolls/buns']",2,20.33
1235,1235,"['cream_cheese', 'fruit/vegetable_juice']",2,23.39
1236,1236,"['beef', 'citrus_fruit', 'root_vegetables', 'specialty_chocolate']",4,24.259999999999998
1237,1237,"['rolls/buns', 'whole_milk']",2,20.97
1238,1238,"['bottled_water', 'soda']",2,8.7
1239,1239,"['citrus_fruit', 'curd', 'mustard', 'semi-finished_bread']",4,37.17
1240,1240,"['fruit/vegetable_juice', 'seasonal_products']",2,17.509999999999998
1241,1241,"['domestic_eggs', 'oil', 'whole_milk']",3,27.29
1242,1242,"['candy', 'long_life_bakery_product']",2,16.1
1243,1243,"['chocolate', 'soda']",2,9.959999999999999
1244,1244,"['coffee', 'frankfurter', 'whipped/sour_cream']",3,10.34
1245,1245,"['hard_cheese', 'pastry']",2,22.0
1246,1246,"['coffee', 'pip_fruit']",2,8.9
1247,1247,"['grapes', 'pip_fruit', 'tropical_fruit', 'whole_milk']",4,45.410000000000004
1248,1248,"['cat_food', 'finished_products', 'shopping_bags']",3,26.240000000000002
1249,1249,"['newspapers', 'rolls/buns', 'root_vegetables', 'tropical_fruit']",4,34.05
1250,1250,"['curd', 'whipped/sour_cream', 'whole_milk']",3,20.36
1251,1251,"['citrus_fruit', 'tropical_fruit']",2,26.37
1252,1252,"['herbs', 'pastry', 'whole_milk']",3,34.41
1253,1253,"['chocolate', 'frankfurter']",2,12.32
1254,1254,"['brown_bread', 'white_bread']",2,21.15
1255,1255,"['canned_vegetables', 'pot_plants', 'yogurt']",3,18.59
1256,1256,"['cling_film/bags', 'sugar', 'whole_milk']",3,29.85
1257,1257,"['candy', 'salt']",2,10.91
1258,1258,"['newspapers', 'other_vegetables', 'whipped/sour_cream', 'yogurt']",4,31.7
1259,1259,"['hard_cheese', 'sugar', 'whole_milk']",3,37.22
1260,1260,"['detergent', 'soda']",2,11.83
1261,1261,"['margarine', 'newspapers', 'yogurt']",3,24.04
1262,1262,"['butter', 'curd']",2,12.91
1263,1263,"['dental_care', 'salty_snack']",2,21.25
1264,1264,"['instant_coffee', 'soda', 'whole_milk']",3,20.28
1265,1265,"['candy', 'mayonnaise', 'newspapers']",3,16.87
1266,1266,"['candles', 'domestic_eggs', 'whipped/sour_cream']",3,21.14
1267,1267,"['beverages', 'misc._beverages']",2,15.49
1268,1268,"['bottled_water', 'yogurt']",2,18.81
1269,1269,"['candy', 'salty_snack']",2,12.81
1270,1270,"['citrus_fruit', 'other_vegetables']",2,21.560000000000002
1271,1271,"['candy', 'fruit/vegetable_juice', 'tropical_fruit']",3,28.3
1272,1272,"['pudding_powder', 'whipped/sour_cream', 'whole_milk']",3,18.83
1273,1273,"['frozen_dessert', 'ice_cream', 'tropical_fruit']",3,29.049999999999997
1274,1274,"['packaged_fruit/vegetables', 'tropical_fruit']",2,20.77
1275,1275,"['cream', 'other_vegetables', 'uht-milk']",3,19.990000000000002
1276,1276,"['chocolate', 'cream_cheese', 'rolls/buns', 'yogurt']",4,40.51
1277,1277,"['baking_powder', 'butter_milk', 'tropical_fruit']",3,31.019999999999996
1278,1278,"['pastry', 'yogurt']",2,23.33
1279,1279,"['cream_cheese', 'tropical_fruit', 'yogurt']",3,38.09
1280,1280,"['brown_bread', 'newspapers', 'uht-milk']",3,20.740000000000002
1281,1281,"['pastry', 'soda']",2,13.219999999999999
1282,1282,"['rolls/buns', 'whipped/sour_cream']",2,13.219999999999999
1283,1283,"['long_life_bakery_product', 'soda']",2,15.37
1284,1284,"['beverages', 'bottled_water', 'newspapers', 'whole_milk']",4,28.66
1285,1285,"['soda', 'waffles', 'yogurt']",3,15.68
1286,1286,"['frozen_vegetables', 'processed_cheese', 'rolls/buns', 'yogurt']",4,34.269999999999996
1287,1287,"['coffee', 'condensed_milk', 'rolls/buns', 'sugar']",4,30.869999999999997
1288,1288,"['photo/film', 'whole_milk']",2,17.46
1289,1289,"['rolls/buns', 'soda']",2,9.969999999999999
1290,1290,"['pip_fruit', 'rolls/buns']",2,15.57
1291,1291,"['brown_bread', 'tropical_fruit']",2,27.22
1292,1292,"['citrus_fruit', 'dessert', 'photo/film']",3,31.28
1293,1293,"['citrus_fruit', 'margarine', 'pip_fruit', 'whole_milk']",4,38.040000000000006
1294,1294,"['photo/film', 'seasonal_products']",2,11.05
1295,1295,"['bottled_water', 'rolls/buns', 'soda']",3,17.24
1296,1296,"['whole_milk', 'yogurt']",2,23.97
1297,1297,"['beverages', 'hygiene_articles', 'pastry', 'pip_fruit']",4,23.490000000000002
1298,1298,"['bottled_water', 'yogurt']",2,18.81
1299,1299,"['cream_cheese', 'rolls/buns', 'yogurt']",3,31.979999999999997
1300,1300,"['citrus_fruit', 'hygiene_articles', 'yogurt']",3,24.61
1301,1301,"['cling_film/bags', 'coffee', 'condensed_milk', 'uht-milk']",4,13.12
1302,1302,"['cookware', 'cream_cheese', 'pip_fruit']",3,23.69
1303,1303,"['oil', 'pet_care', 'root_vegetables', 'whipped/sour_cream']",4,29.479999999999997
1304,1304,"['cake_bar', 'other_vegetables']",2,22.71
1305,1305,"['shopping_bags', 'whole_milk']",2,22.57
1306,1306,"['bottled_water', 'soda']",2,8.7
1307,1307,"['canned_fruit', 'frozen_meals']",2,9.21
1308,1308,"['pip_fruit', 'yogurt']",2,18.57
1309,1309,"['rolls/buns', 'shopping_bags']",2,18.68
1310,1310,"['bottled_water', 'pastry', 'whipped/sour_cream']",3,23.74
1311,1311,"['house_keeping_products', 'long_life_bakery_product']",2,21.6
1312,1312,"['brown_bread', 'pastry', 'tropical_fruit']",3,39.01
1313,1313,"['coffee', 'whole_milk']",2,14.3
1314,1314,"['beverages', 'pot_plants', 'sauces', 'sweet_spreads']",4,18.299999999999997
1315,1315,"['cream_cheese', 'rolls/buns']",2,20.439999999999998
1316,1316,"['frozen_meals', 'frozen_vegetables']",2,11.190000000000001
1317,1317,"['flower_(seeds)', 'other_vegetables', 'root_vegetables', 'yogurt']",4,37.25
1318,1318,"['citrus_fruit', 'curd', 'uht-milk']",3,17.5
1319,1319,"['instant_food_products', 'rolls/buns']",2,11.94
1320,1320,"['bottled_water', 'frozen_vegetables']",2,11.059999999999999
1321,1321,"['fruit/vegetable_juice', 'whole_milk']",2,23.92
1322,1322,"['other_vegetables', 'soft_cheese']",2,19.939999999999998
1323,1323,"['chewing_gum', 'rolls/buns', 'whole_milk']",3,31.689999999999998
1324,1324,"['beverages', 'chocolate']",2,11.85
1325,1325,"['candy', 'finished_products']",2,11.06
1326,1326,"['photo/film', 'specialty_chocolate']",2,9.61
1327,1327,"['napkins', 'skin_care']",2,15.07
1328,1328,"['condensed_milk', 'rolls/buns']",2,14.419999999999998
1329,1329,"['hard_cheese', 'instant_food_products']",2,13.610000000000001
1330,1330,"['butter', 'cat_food', 'whole_milk']",3,29.29
1331,1331,"['frankfurter', 'rolls/buns']",2,12.329999999999998
1332,1332,"['fruit/vegetable_juice', 'yogurt']",2,23.03
1333,1333,"['long_life_bakery_product', 'soda']",2,15.37
1334,1334,"['butter_milk', 'pip_fruit', 'soda']",3,21.91
1335,1335,"['chewing_gum', 'pip_fruit', 'soda']",3,19.18
1336,1336,"['dessert', 'waffles']",2,17.24
1337,1337,"['newspapers', 'pastry', 'rolls/buns', 'whole_milk']",4,38.4
1338,1338,"['frankfurter', 'rolls/buns', 'salt', 'whole_milk']",4,33.51
1339,1339,"['pastry', 'whole_milk']",2,24.22
1340,1340,"['dishes', 'rolls/buns']",2,15.509999999999998
1341,1341,"['canned_vegetables', 'chocolate', 'soups']",3,16.41
1342,1342,"['pastry', 'rolls/buns', 'sugar']",3,34.91
1343,1343,"['cake_bar', 'curd', 'soda']",3,17.549999999999997
1344,1344,"['coffee', 'rolls/buns']",2,10.41
1345,1345,"['butter', 'dessert', 'frankfurter', 'whole_milk']",4,40.41
1346,1346,"['frozen_meals', 'fruit/vegetable_juice', 'meat']",3,28.59
1347,1347,"['rolls/buns', 'tropical_fruit', 'turkey', 'yogurt']",4,41.559999999999995
1348,1348,"['citrus_fruit', 'specialty_fat']",2,13.72
1349,1349,"['frozen_meals', 'frozen_vegetables', 'whipped/sour_cream']",3,15.870000000000001
1350,1350,"['brown_bread', 'rolls/buns']",2,21.11
1351,1351,"['newspapers', 'spread_cheese', 'white_bread']",3,19.09
1352,1352,"['root_vegetables', 'soft_cheese']",2,15.32
1353,1353,"['brown_bread', 'butter', 'frankfurter']",3,26.02
1354,1354,"['curd', 'yogurt']",2,14.79
1355,1355,"['pip_fruit', 'soda']",2,8.46
1356,1356,"['instant_coffee', 'photo/film']",2,11.45
1357,1357,"['bottled_water', 'curd', 'uht-milk']",3,13.049999999999999
1358,1358,"['chewing_gum', 'rolls/buns', 'soda']",3,20.689999999999998
1359,1359,"['pastry', 'pip_fruit', 'tropical_fruit', 'whole_milk']",4,45.9
1360,1360,"['brown_bread', 'specialty_bar', 'tropical_fruit']",3,28.36
1361,1361,"['brown_bread', 'dessert']",2,27.1
1362,1362,"['citrus_fruit', 'misc._beverages']",2,23.89
1363,1363,"['rolls/buns', 'syrup', 'whole_milk']",3,35.37
1364,1364,"['processed_cheese', 'rolls/buns', 'spread_cheese', 'whole_milk']",4,36.239999999999995
1365,1365,"['frozen_meals', 'fruit/vegetable_juice', 'white_bread']",3,27.47
1366,1366,"['cat_food', 'dessert', 'napkins', 'yogurt']",4,43.4
1367,1367,"['coffee', 'rolls/buns', 'soda', 'sugar']",4,26.42
1368,1368,"['butter', 'napkins']",2,19.79
1369,1369,"['chicken', 'fruit/vegetable_juice', 'long_life_bakery_product']",3,37.93
1370,1370,"['rolls/buns', 'snack_products', 'soda']",3,15.719999999999999
1371,1371,"['coffee', 'pastry', 'rolls/buns']",3,22.2
1372,1372,"['pasta', 'sauces']",2,4.22
1373,1373,"['chocolate', 'specialty_chocolate', 'waffles']",3,15.82
1374,1374,"['dishes', 'pasta', 'specialty_chocolate']",3,12.16
1375,1375,"['frozen_dessert', 'yogurt']",2,23.409999999999997
1376,1376,"['coffee', 'cooking_chocolate', 'newspapers', 'whole_milk']",4,27.43
1377,1377,"['beverages', 'tropical_fruit', 'yogurt']",3,29.509999999999998
1378,1378,"['shopping_bags', 'sugar', 'yogurt']",3,36.26
1379,1379,"['meat', 'rolls/buns', 'whole_milk']",3,30.669999999999998
1380,1380,"['bathroom_cleaner', 'soda']",2,13.73
1381,1381,"['frozen_vegetables', 'whole_milk']",2,16.22
1382,1382,"['house_keeping_products', 'specialty_bar']",2,8.8
1383,1383,"['berries', 'whipped/sour_cream', 'yogurt']",3,23.529999999999998
1384,1384,"['dessert', 'soda']",2,15.959999999999999
1385,1385,"['bottled_water', 'coffee', 'dessert', 'whole_milk']",4,36.1
1386,1386,"['hair_spray', 'other_vegetables', 'rolls/buns']",3,32.48
1387,1387,"['misc._beverages', 'napkins']",2,22.3
1388,1388,"['long_life_bakery_product', 'margarine', 'whipped/sour_cream']",3,25.48
1389,1389,"['jam', 'tropical_fruit', 'whipped/sour_cream']",3,29.25
1390,1390,"['citrus_fruit', 'pip_fruit']",2,18.75
1391,1391,"['specialty_bar', 'waffles']",2,3.8499999999999996
1392,1392,"['pip_fruit', 'whipped/sour_cream']",2,11.71
1393,1393,"['candy', 'margarine']",2,9.02
1394,1394,"['rolls/buns', 'salt', 'whole_milk']",3,29.72
1395,1395,"['sliced_cheese', 'soft_cheese', 'whole_milk']",3,29.549999999999997
1396,1396,"['meat_spreads', 'rolls/buns']",2,10.899999999999999
1397,1397,"['meat', 'other_vegetables']",2,19.54
1398,1398,"['long_life_bakery_product', 'pastry']",2,25.729999999999997
1399,1399,"['brown_bread', 'rolls/buns']",2,21.11
1400,1400,"['frankfurter', 'newspapers', 'rolls/buns', 'whole_milk']",4,30.4
1401,1401,"['frozen_fruits', 'soda', 'specialty_bar']",3,9.1
1402,1402,"['hard_cheese', 'pasta', 'soda', 'waffles']",4,14.96
1403,1403,"['dessert', 'yogurt']",2,26.07
1404,1404,"['condensed_milk', 'other_vegetables', 'soda']",3,17.15
1405,1405,"['rolls/buns', 'yogurt']",2,20.08
1406,1406,"['packaged_fruit/vegetables', 'pastry']",2,17.91
1407,1407,"['cat_food', 'female_sanitary_products', 'misc._beverages']",3,28.07
1408,1408,"['herbs', 'other_vegetables', 'root_vegetables']",3,25.25
1409,1409,"['misc._beverages', 'rolls/buns', 'tropical_fruit']",3,35.36
1410,1410,"['white_bread', 'whole_milk']",2,21.009999999999998
1411,1411,"['butter', 'sugar', 'whole_milk']",3,36.67
1412,1412,"['bottled_water', 'chewing_gum', 'soda', 'whole_milk']",4,31.85
1413,1413,"['bottled_water', 'dog_food', 'root_vegetables']",3,19.64
1414,1414,"['seasonal_products', 'tropical_fruit']",2,20.67
1415,1415,"['butter', 'chocolate', 'soda', 'whole_milk']",4,32.05
1416,1416,"['soda', 'waffles']",2,4.14
1417,1417,"['beverages', 'photo/film']",2,8.35
1418,1418,"['hygiene_articles', 'photo/film']",2,6.380000000000001
1419,1419,"['bottled_water', 'pastry', 'specialty_chocolate']",3,23.64
1420,1420,"['pickled_vegetables', 'rolls/buns']",2,13.45
1421,1421,"['instant_coffee', 'long_life_bakery_product']",2,20.36
1422,1422,"['liver_loaf', 'other_vegetables', 'tropical_fruit']",3,33.51
1423,1423,"['hard_cheese', 'root_vegetables', 'specialty_cheese', 'whole_milk']",4,39.68
1424,1424,"['specialty_chocolate', 'waffles']",2,7.29
1425,1425,"['soda', 'specialty_bar']",2,2.57
1426,1426,"['margarine', 'soda', 'whole_milk']",3,20.72
1427,1427,"['domestic_eggs', 'fruit/vegetable_juice', 'rolls/buns', 'whole_milk']",4,36.35
1428,1428,"['brown_bread', 'whole_milk']",2,25.0
1429,1429,"['bottled_water', 'frozen_meals', 'whole_milk']",3,27.1
1430,1430,"['chewing_gum', 'citrus_fruit', 'frozen_vegetables', 'root_vegetables']",4,31.45
1431,1431,"['dish_cleaner', 'shopping_bags']",2,16.53
1432,1432,"['rolls/buns', 'soda']",2,9.969999999999999
1433,1433,"['beverages', 'rolls/buns', 'seasonal_products', 'soda']",4,19.31
1434,1434,"['newspapers', 'whole_milk']",2,18.07
1435,1435,"['curd', 'meat', 'roll_products', 'whipped/sour_cream']",4,24.74
1436,1436,"['chewing_gum', 'soda']",2,12.15
1437,1437,"['candy', 'chicken']",2,14.66
1438,1438,"['other_vegetables', 'rolls/buns']",2,18.38
1439,1439,"['chocolate', 'ice_cream', 'rolls/buns']",3,19.599999999999998
1440,1440,"['fish', 'specialty_chocolate']",2,15.47
1441,1441,"['butter', 'syrup', 'tropical_fruit', 'whole_milk']",4,51.14
1442,1442,"['canned_fish', 'uht-milk']",2,4.74
1443,1443,"['frozen_meals', 'soda', 'specialty_chocolate']",3,13.41
1444,1444,"['berries', 'brown_bread']",2,19.88
1445,1445,"['beverages', 'shopping_bags', 'soda', 'yogurt']",4,26.43
1446,1446,"['brown_bread', 'seasonal_products']",2,18.59
1447,1447,"['domestic_eggs', 'napkins', 'waffles']",3,16.73
1448,1448,"['rolls/buns', 'white_bread']",2,17.119999999999997
1449,1449,"['bottled_water', 'pip_fruit']",2,14.3
1450,1450,"['chewing_gum', 'fruit/vegetable_juice', 'shopping_bags', 'whole_milk']",4,44.78
1451,1451,"['onions', 'whole_milk']",2,19.27
1452,1452,"['other_vegetables', 'whole_milk']",2,22.27
1453,1453,"['cream_cheese', 'other_vegetables']",2,21.740000000000002
1454,1454,"['fruit/vegetable_juice', 'long_life_bakery_product', 'newspapers']",3,31.07
1455,1455,"['chewing_gum', 'dessert', 'other_vegetables', 'whole_milk']",4,47.52
1456,1456,"['chocolate', 'specialty_chocolate']",2,13.11
1457,1457,"['brown_bread', 'frankfurter', 'white_bread', 'whole_milk']",4,37.37
1458,1458,"['herbs', 'root_vegetables']",2,15.41
1459,1459,"['chewing_gum', 'citrus_fruit', 'pip_fruit', 'tropical_fruit']",4,44.120000000000005
1460,1460,"['newspapers', 'shopping_bags', 'tropical_fruit', 'whole_milk']",4,42.86
1461,1461,"['other_vegetables', 'semi-finished_bread']",2,20.45
1462,1462,"['meat', 'other_vegetables', 'salty_snack']",3,30.189999999999998
1463,1463,"['brown_bread', 'whole_milk']",2,25.0
1464,1464,"['coffee', 'instant_coffee']",2,8.29
1465,1465,"['pastry', 'rolls/buns']",2,20.33
1466,1466,"['ice_cream', 'semi-finished_bread']",2,13.139999999999999
1467,1467,"['liver_loaf', 'rolls/buns', 'soda', 'whole_milk']",4,31.419999999999998
1468,1468,"['chewing_gum', 'seasonal_products']",2,16.740000000000002
1469,1469,"['cake_bar', 'candy', 'salty_snack', 'soda']",4,27.11
1470,1470,"['chicken', 'other_vegetables', 'pip_fruit', 'tropical_fruit']",4,44.02
1471,1471,"['ice_cream', 'soft_cheese']",2,12.629999999999999
1472,1472,"['newspapers', 'white_bread', 'whole_milk']",3,26.65
1473,1473,"['instant_coffee', 'pastry']",2,18.21
1474,1474,"['citrus_fruit', 'shopping_bags', 'whipped/sour_cream', 'yogurt']",4,38.08
1475,1475,"['ice_cream', 'soda']",2,3.96
1476,1476,"['baking_powder', 'other_vegetables', 'root_vegetables', 'white_bread']",4,26.560000000000002
1477,1477,"['fruit/vegetable_juice', 'napkins', 'other_vegetables', 'salty_snack']",4,42.11
1478,1478,"['coffee', 'tea']",2,15.46
1479,1479,"['coffee', 'dental_care', 'other_vegetables', 'soda']",4,23.74
1480,1480,"['dishes', 'misc._beverages']",2,19.14
1481,1481,"['fruit/vegetable_juice', 'meat_spreads', 'whole_milk']",3,26.28
1482,1482,"['chicken', 'whipped/sour_cream', 'yogurt']",3,28.72
1483,1483,"['dessert', 'specialty_chocolate']",2,19.11
1484,1484,"['coffee', 'margarine', 'pastry']",3,20.52
1485,1485,"['frozen_meals', 'onions']",2,14.24
1486,1486,"['pastry', 'soda']",2,13.219999999999999
1487,1487,"['bottled_water', 'hard_cheese', 'rolls/buns', 'whole_milk']",4,38.45
1488,1488,"['pip_fruit', 'whole_milk']",2,19.46
1489,1489,"['instant_food_products', 'soda']",2,4.83
1490,1490,"['meat', 'whole_milk', 'yogurt']",3,33.67
1491,1491,"['frozen_vegetables', 'whipped/sour_cream']",2,8.469999999999999
1492,1492,"['hygiene_articles', 'tropical_fruit', 'whipped/sour_cream']",3,20.68
1493,1493,"['bottled_water', 'chocolate', 'waffles']",3,18.509999999999998
1494,1494,"['beef', 'specialty_chocolate']",2,7.32
1495,1495,"['frankfurter', 'rolls/buns']",2,12.329999999999998
1496,1496,"['mustard', 'uht-milk']",2,14.12
1497,1497,"['brown_bread', 'whole_milk']",2,25.0
1498,1498,"['brown_bread', 'butter_milk']",2,26.02
1499,1499,"['bottled_water', 'chicken', 'rolls/buns']",3,28.31
1500,1500,"['cat_food', 'whole_milk']",2,19.63
1501,1501,"['rolls/buns', 'sliced_cheese']",2,15.559999999999999
1502,1502,"['butter_milk', 'yogurt']",2,24.99
1503,1503,"['butter', 'yogurt']",2,21.2
1504,1504,"['newspapers', 'tropical_fruit', 'whole_milk']",3,32.72
1505,1505,"['newspapers', 'softener']",2,14.61
1506,1506,"['pastry', 'rolls/buns', 'semi-finished_bread']",3,30.939999999999998
1507,1507,"['tropical_fruit', 'whole_milk']",2,27.08
1508,1508,"['other_vegetables', 'specialty_cheese', 'whole_milk']",3,34.09
1509,1509,"['margarine', 'misc._beverages']",2,19.03
1510,1510,"['salt', 'salty_snack']",2,19.4
1511,1511,"['other_vegetables', 'salty_snack', 'whole_milk']",3,32.92
1512,1512,"['frankfurter', 'processed_cheese', 'soda']",3,15.620000000000001
1513,1513,"['beef', 'frankfurter', 'whole_milk']",3,18.96
1514,1514,"['cream_cheese', 'fish', 'ice_cream', 'uht-milk']",4,27.85
1515,1515,"['chewing_gum', 'specialty_bar']",2,11.860000000000001
1516,1516,"['detergent', 'soda', 'uht-milk']",3,14.36
1517,1517,"['meat', 'misc._beverages', 'rolls/buns']",3,30.409999999999997
1518,1518,"['pip_fruit', 'rolls/buns', 'snack_products']",3,21.32
1519,1519,"['butter_milk', 'margarine', 'other_vegetables', 'whole_milk']",4,42.58
1520,1520,"['butter_milk', 'coffee', 'cream_cheese', 'whole_milk']",4,39.65
1521,1521,"['rolls/buns', 'yogurt']",2,20.08
1522,1522,"['pip_fruit', 'soda']",2,8.46
1523,1523,"['domestic_eggs', 'whole_milk']",2,16.32
1524,1524,"['bottled_water', 'newspapers']",2,12.91
1525,1525,"['bottled_water', 'soda']",2,8.7
1526,1526,"['citrus_fruit', 'curd', 'newspapers', 'yogurt']",4,32.15
1527,1527,"['curd', 'margarine', 'oil', 'whole_milk']",4,33.51
1528,1528,"['fruit/vegetable_juice', 'pot_plants']",2,13.26
1529,1529,"['cream_cheese', 'other_vegetables']",2,21.740000000000002
1530,1530,"['pastry', 'pip_fruit']",2,18.82
1531,1531,"['cat_food', 'sugar', 'whole_milk']",3,34.21
1532,1532,"['beef', 'rolls/buns']",2,11.28
1533,1533,"['chewing_gum', 'coffee', 'pastry']",3,24.38
1534,1534,"['bottled_water', 'tropical_fruit']",2,21.92
1535,1535,"['chocolate', 'cream_cheese', 'other_vegetables', 'root_vegetables']",4,35.49
1536,1536,"['whole_milk', 'yogurt']",2,23.97
1537,1537,"['bottled_water', 'rolls/buns', 'whole_milk']",3,28.24
1538,1538,"['detergent', 'photo/film']",2,15.43
1539,1539,"['other_vegetables', 'whole_milk']",2,22.27
1540,1540,"['fruit/vegetable_juice', 'waffles']",2,14.2
1541,1541,"['margarine', 'pastry', 'pip_fruit']",3,25.68
1542,1542,"['cat_food', 'dish_cleaner', 'zwieback']",3,19.46
1543,1543,"['rolls/buns', 'root_vegetables']",2,13.759999999999998
1544,1544,"['baking_powder', 'chocolate', 'rolls/buns', 'whole_milk']",4,32.42
1545,1545,"['bottled_water', 'frozen_vegetables', 'pip_fruit', 'whole_milk']",4,30.52
1546,1546,"['meat', 'rolls/buns', 'whole_milk']",3,30.669999999999998
1547,1547,"['brown_bread', 'root_vegetables', 'white_bread']",3,26.369999999999997
1548,1548,"['grapes', 'other_vegetables', 'sugar', 'whole_milk']",4,48.15
1549,1549,"['citrus_fruit', 'other_vegetables']",2,21.560000000000002
1550,1550,"['beef', 'chicken', 'other_vegetables']",3,25.08
1551,1551,"['hard_cheese', 'newspapers', 'other_vegetables']",3,25.69
1552,1552,"['brown_bread', 'frozen_potato_products', 'rolls/buns']",3,27.88
1553,1553,"['margarine', 'other_vegetables', 'whole_milk']",3,29.13
1554,1554,"['fruit/vegetable_juice', 'other_vegetables', 'pip_fruit']",3,28.36
1555,1555,"['frozen_meals', 'frozen_potato_products', 'ice_cream']",3,16.7
1556,1556,"['frozen_fish', 'pickled_vegetables', 'rolls/buns', 'whole_milk']",4,30.33
1557,1557,"['mayonnaise', 'rolls/buns', 'soda', 'specialty_chocolate']",4,23.619999999999997
1558,1558,"['fruit/vegetable_juice', 'rolls/buns']",2,20.03
1559,1559,"['candles', 'hard_cheese']",2,22.78
1560,1560,"['bottled_water', 'newspapers']",2,12.91
1561,1561,"['citrus_fruit', 'domestic_eggs', 'jam']",3,25.53
1562,1562,"['domestic_eggs', 'specialty_chocolate']",2,8.47
1563,1563,"['citrus_fruit', 'frankfurter', 'rolls/buns', 'soda']",4,25.48
1564,1564,"['long_life_bakery_product', 'misc._beverages', 'white_bread']",3,34.69
1565,1565,"['bottled_water', 'frankfurter', 'rolls/buns']",3,19.599999999999998
1566,1566,"['beverages', 'newspapers']",2,8.959999999999999
1567,1567,"['brown_bread', 'butter', 'seasonal_products']",3,28.25
1568,1568,"['cling_film/bags', 'salt']",2,11.59
1569,1569,"['beef', 'margarine', 'root_vegetables', 'whole_milk']",4,27.25
1570,1570,"['baking_powder', 'curd', 'semi-finished_bread']",3,16.78
1571,1571,"['chewing_gum', 'fruit/vegetable_juice']",2,22.21
1572,1572,"['cream_cheese', 'frankfurter', 'specialty_chocolate', 'whole_milk']",4,32.7
1573,1573,"['citrus_fruit', 'other_vegetables', 'root_vegetables']",3,26.78
1574,1574,"['curd', 'tropical_fruit']",2,17.9
1575,1575,"['citrus_fruit', 'other_vegetables', 'root_vegetables', 'whole_milk']",4,39.21
1576,1576,"['beef', 'newspapers', 'other_vegetables', 'whipped/sour_cream']",4,22.9
1577,1577,"['butter', 'rolls/buns', 'whole_milk']",3,30.63
1578,1578,"['bottled_water', 'whole_milk']",2,19.7
1579,1579,"['chicken', 'frozen_dessert', 'frozen_meals', 'frozen_vegetables']",4,35.559999999999995
1580,1580,"['rolls/buns', 'whole_milk']",2,20.97
1581,1581,"['butter_milk', 'whole_milk']",2,25.88
1582,1582,"['citrus_fruit', 'other_vegetables', 'yogurt']",3,33.1
1583,1583,"['other_vegetables', 'rolls/buns', 'whole_milk', 'yogurt']",4,42.349999999999994
1584,1584,"['fruit/vegetable_juice', 'rolls/buns']",2,20.03
1585,1585,"['frozen_vegetables', 'rolls/buns']",2,12.329999999999998
1586,1586,"['curd', 'margarine', 'other_vegetables']",3,19.95
1587,1587,"['bottled_water', 'other_vegetables', 'whole_milk']",3,29.54
1588,1588,"['brown_bread', 'ice_cream']",2,15.1
1589,1589,"['pastry', 'soda']",2,13.219999999999999
1590,1590,"['fruit/vegetable_juice', 'onions', 'other_vegetables', 'soda']",4,29.599999999999998
1591,1591,"['other_vegetables', 'whole_milk', 'yogurt']",3,33.81
1592,1592,"['rolls/buns', 'yogurt']",2,20.08
1593,1593,"['curd', 'pastry', 'whole_milk']",3,27.47
1594,1594,"['frankfurter', 'pip_fruit', 'soda', 'whole_milk']",4,24.68
1595,1595,"['mayonnaise', 'newspapers', 'soda', 'whole_milk']",4,28.57
1596,1596,"['condensed_milk', 'soda']",2,7.31
1597,1597,"['candles', 'long_life_bakery_product', 'margarine']",3,33.37
1598,1598,"['pet_care', 'whole_milk']",2,21.04
1599,1599,"['flower_(seeds)', 'processed_cheese', 'rolls/buns', 'soda']",4,31.02
1600,1600,"['newspapers', 'rolls/buns', 'whole_milk']",3,26.61
1601,1601,"['beef', 'semi-finished_bread', 'turkey']",3,20.18
1602,1602,"['napkins', 'other_vegetables']",2,19.97
1603,1603,"['canned_vegetables', 'hard_cheese', 'salt']",3,24.240000000000002
1604,1604,"['curd_cheese', 'other_vegetables']",2,12.219999999999999
1605,1605,"['chicken', 'flower_(seeds)']",2,23.15
1606,1606,"['newspapers', 'other_vegetables']",2,15.48
1607,1607,"['chicken', 'dessert', 'other_vegetables', 'soda']",4,38.300000000000004
1608,1608,"['bottled_water', 'soda']",2,8.7
1609,1609,"['candy', 'soda']",2,3.59
1610,1610,"['long_life_bakery_product', 'napkins', 'pot_plants', 'whipped/sour_cream']",4,30.52
